doc_id,citation_count
224822877,1
294894759,1
276185982,1
276103833,1
303040609,1
291230102,1
292346469,1
292828802,1
163351993,1
303788532,1
292159919,1
276241854,1
276606712,1
292249851,1
274734380,1
289759448,1
291425042,1
304041838,1
302815892,1
292478846,1
78456065,1
302189014,1
302912329,1
291422962,1
238665203,1
309219673,1
312577153,1
159800030,1
298788465,1
54152868,1
291443347,1
282321250,1
291588891,1
76810886,1
312274144,1
73969350,1
303801301,1
292474504,1
303319684,1
270231187,1
749186,1
302888854,1
42835159,1
1065136,1
296823956,1
302436340,1
289719344,1
301822909,1
289498353,1
291378370,1
291386050,1
298283960,1
294169838,1
293759064,1
42864254,1
291423118,1
276233423,1
290103789,1
279726842,1
276503626,1
302667066,1
289543442,1
291423501,1
291393887,1
290839728,1
289776210,1
8016969,1
288633218,1
291382490,1
292833583,1
291403936,1
289755242,1
291434812,1
294935878,1
291403588,1
276184138,1
275795335,1
154512297,1
302914048,1
59238703,1
275803477,1
291377522,1
301841915,1
289761815,1
313463007,1
309220088,1
302786534,1
864290,1
291416298,1
302814889,1
302777423,1
292682957,1
59216072,1
290119430,1
11473762,1
18458248,1
302818767,1
154931740,1
292347349,1
302802078,1
41230041,1
303321470,1
291422689,1
303811929,1
43351242,1
304962899,1
291530062,1
289531426,1
276513433,1
171836947,1
290567476,1
12005689,1
304370553,1
156757353,1
289762796,1
295897090,1
162410317,1
234746725,1
77516729,1
294934720,1
31294155,1
45994563,1
55853187,1
290008424,1
276503522,1
234139420,1
298607125,1
127053277,1
296672510,1
298831792,1
172786766,1
291430432,1
295893347,1
291375136,1
312324239,1
25290227,1
291396144,1
276185310,1
294907741,1
235666291,1
171667275,1
290762242,1
302706222,1
302708145,1
303998403,1
289573910,1
290091566,1
276336837,1
302667904,1
311283752,1
302784143,1
148893024,1
302823210,1
304380977,1
61742586,1
162908435,1
305401699,1
301560455,1
8677216,1
38613381,1
276608938,1
308746523,1
153541087,1
292481193,1
302783244,1
290119216,1
290450296,1
310839762,1
298283287,1
303981726,1
173788678,1
131214781,1
234745790,1
301409507,1
291417719,1
303324994,1
310012370,1
274947557,1
77574684,1
287343341,1
291714002,1
158437270,1
290093036,1
275711730,1
290447588,1
148235518,1
33406376,1
161017504,1
298184940,1
310109322,1
299825195,1
304392743,1
311112315,1
223119607,1
276258304,1
291391796,1
310445321,1
302726031,1
276606256,1
275709962,1
297503310,1
5129529,1
290009840,1
276304318,1
7933173,1
302927661,1
300127661,1
6591163,1
12002225,1
292275126,1
289765618,1
292828745,1
290102155,1
303319594,1
300927432,1
298357008,1
302951117,1
311064320,1
290102473,1
292445837,1
29018660,1
289530943,1
276732276,1
291436711,1
292675128,1
310437442,1
299534246,1
279721585,1
280960482,1
290105502,1
298325313,1
303327855,1
274728248,1
299431781,1
308587739,1
289573465,1
170449291,1
299092782,1
71800654,1
294875895,1
292394402,1
70417521,1
292925527,1
302711401,1
59285325,1
291233195,1
134357628,1
294131794,1
276740768,1
276606832,1
291426599,1
126128859,1
312276779,1
290985261,1
19821755,1
304748251,1
292275616,1
274709760,1
279725005,1
224688591,1
268102408,1
302909985,1
24818153,1
291426632,1
276082441,1
309226108,1
292532007,1
244692932,1
155482534,1
290446742,1
59314786,1
291436385,1
61742457,1
292042169,1
70418088,1
100362017,1
291412627,1
258403938,1
169167095,1
299964501,1
304884027,1
19442815,1
302042199,1
291390314,1
142401537,1
159367277,1
42138779,1
304954422,1
310815852,1
291505796,1
308764729,1
538658,1
32243247,1
129565608,1
294921012,1
289786454,1
42984843,1
9316656,1
304521732,1
303599900,1
290101675,1
156711109,1
292480922,1
291505328,1
289533009,1
291424153,1
83949285,1
275066769,1
47140000,1
25736017,1
303810861,1
299400474,1
290809737,1
279645353,1
9929993,1
313370786,1
165185792,1
235884007,1
294908267,1
292742956,1
313684746,1
29235961,1
302785307,1
302798877,1
291431073,1
305778828,1
160657743,1
302742204,1
302745257,1
284987665,1
157811098,1
171836868,1
302732598,1
303341539,1
289533417,1
152425812,1
276167646,1
292423208,1
279726642,1
30804448,1
292262514,1
140185665,1
303325686,1
297899627,1
173224247,1
295612480,1
276814571,1
159812790,1
291393044,1
33133537,1
291355435,1
161922866,1
11059368,1
291234794,1
289533879,1
234928786,1
291799305,1
289573317,1
310771605,1
59393111,1
279051858,1
304033231,1
303787774,1
304946143,1
290091380,1
311257526,1
303392996,1
276317376,1
292274192,1
310353293,1
148502587,1
292465727,1
144222841,1
296166389,1
276235326,1
290082583,1
276793456,1
275794610,1
298283601,1
302693907,1
289533974,1
12056827,1
295651108,1
276255856,1
289763853,1
300926762,1
291424735,1
46602119,1
143686304,1
303632898,1
289820411,1
296869409,1
299391449,1
291391327,1
291385246,1
297446999,1
24067606,1
276389343,1
24744126,1
7052055,1
289970346,1
292276101,1
232744393,1
303217962,1
160595129,1
143668605,1
290772578,1
291429475,1
291394540,1
38507177,1
300447256,1
215462791,1
289767506,1
314611,1
296823556,1
275182932,1
303976866,1
292479947,1
291450525,1
276512588,1
70418177,1
302894096,1
291425626,1
302671637,1
302073146,1
301781251,1
162505575,1
11353288,1
8131228,1
38081380,1
304481904,1
313631852,1
70973594,1
297852961,1
290844431,1
162218681,1
304975065,1
291437693,1
304033253,1
289543251,1
33385683,1
292793056,1
274728031,1
304997624,1
294935576,1
142074532,1
44378167,1
7298191,1
291394313,1
294291242,1
289544045,1
276707875,1
289542663,1
296823803,1
302375624,1
304955913,1
291374167,1
274067325,1
303319970,1
290624872,1
143683945,1
10717494,1
179776616,1
291384247,1
42851473,1
36780234,1
296285449,1
302823571,1
303395582,1
292480840,1
77942118,1
300669525,1
291384200,1
131050229,1
302737662,1
292326522,1
290203907,1
298696272,1
291431467,1
291419930,1
302059165,1
11894702,1
148919698,1
298284437,1
298722799,1
162673548,1
294953043,1
302743968,1
161478798,1
304482186,1
291381034,1
303320855,1
160257335,1
275708200,1
302692030,1
162181591,1
275808888,1
238621116,1
312240550,1
291423585,1
298056652,1
290347503,1
291504946,1
293355556,1
292325883,1
302397288,1
290332519,1
292279712,1
312463972,1
279723089,1
292479456,1
5118521,1
6248899,1
19477124,1
308764514,1
274075068,1
297911420,1
299537297,1
292622259,1
125422816,1
298846388,1
274713773,1
276184094,1
4838404,1
294948798,1
275709121,1
36342820,1
302674725,1
290451863,1
304783192,1
289583676,1
276814340,1
43248533,1
292260235,1
270266525,1
11693059,1
279700151,1
274887349,1
290031935,1
300217001,1
131177394,1
302732332,1
282319937,1
275353753,1
289582332,1
276234315,1
310439846,1
309779052,1
289769970,1
24764405,1
301927856,1
289531116,1
302135117,1
310435724,1
303694067,1
302390988,1
166625593,1
291375491,1
289523272,1
158179358,1
302795168,1
294941847,1
291382279,1
172775058,1
44147824,1
279646785,1
126169541,1
26218325,1
130836942,1
302757148,1
290459573,1
54149872,1
276823008,1
302892622,1
302694544,1
292428929,1
282319552,1
165060576,1
274814283,1
60655108,1
289581895,1
42854440,1
289705750,1
291374980,1
276304459,1
42963727,1
290013313,1
230126656,1
4156592,1
228383526,1
6327605,1
301968762,1
303693743,1
290946416,1
302014939,1
165067242,1
292348163,1
18504215,1
291399552,1
232002428,1
292041998,1
302767408,1
305744404,1
292344134,1
174743270,1
313926555,1
234621678,1
311157484,1
292333382,1
276101164,1
291415166,1
275185574,1
301946712,1
301703149,1
291386013,1
296824847,1
236663573,1
232529312,1
305440041,1
291377521,1
276181825,1
301957810,1
304995023,1
303976485,1
291381333,1
157568847,1
11923041,1
297105589,1
292685642,1
309263647,1
302912644,1
302921454,1
290051217,1
289543378,1
301968641,1
157247227,1
290846052,1
291394608,1
301380991,1
304070145,1
302394585,1
17810575,1
309223292,1
290073004,1
303061083,1
303599989,1
291436880,1
151318536,1
279726544,1
85224863,1
289770134,1
276525530,1
297074777,1
302465048,1
305601559,1
301607739,1
169005736,1
166089090,1
291374020,1
302911623,1
284741451,1
302926582,1
291703379,1
276163182,1
304502885,1
302027351,1
294115818,1
302055294,1
302797380,1
292682276,1
290322318,1
276221141,1
310656326,1
10726366,1
314926096,1
295600251,1
293790543,1
70413548,1
226931329,1
157418414,1
291375031,1
313911125,1
291403238,1
292925920,1
71341322,1
303391659,1
302056930,1
174654242,1
300145816,1
313100598,1
905310,1
132241721,1
276253138,1
302727042,1
291412807,1
291420711,1
83855704,1
302477768,1
290565581,1
107564460,1
303322276,1
290665559,1
301530998,1
292481406,1
51118768,1
302134676,1
308826485,1
308753735,1
292346301,1
294925138,1
291800502,1
297133730,1
295334655,1
274073920,1
302721140,1
279664506,1
290091802,1
290627347,1
302505208,1
302710205,1
78592288,1
302907896,1
298284502,1
301687594,1
42737341,1
276302080,1
73893059,1
298277454,1
294116314,1
303342523,1
294114864,1
299092546,1
300014832,1
302925465,1
299390083,1
153570247,1
292797396,1
292248766,1
294940276,1
292792579,1
191679026,1
39973746,1
293072902,1
171989989,1
290100044,1
291433623,1
294177965,1
289534398,1
297151636,1
95300162,1
71933610,1
42347789,1
303524247,1
7280841,1
289530964,1
279650967,1
313869693,1
290840746,1
302919104,1
276258137,1
291379293,1
290097135,1
292685880,1
296819237,1
279655277,1
301708724,1
159153411,1
291382990,1
291386924,1
299529075,1
289776219,1
275708271,1
301752205,1
165051616,1
301933834,1
304363897,1
292274533,1
312485439,1
43305987,1
298243335,1
291391912,1
289527356,1
279726593,1
291412991,1
302392646,1
159984971,1
279652457,1
294806132,1
227336205,1
7627469,1
303381813,1
294068340,1
302747747,1
303219127,1
299092462,1
291410389,1
144324431,1
298286590,1
274728498,1
292347752,1
303292915,1
299812152,1
276158041,1
290372192,1
291377041,1
296673928,1
172683307,1
2478157,1
309115130,1
287252907,1
299051583,1
311111026,1
6874528,1
292345508,1
291389694,1
309230099,1
275505107,1
135655153,1
274846058,1
294882549,1
291382515,1
173227637,1
299523474,1
275550956,1
279721657,1
305621169,1
42851086,1
289922382,1
70409710,1
301498568,1
284321340,1
305591308,1
274728198,1
299430927,1
303227955,1
303789550,1
310329432,1
304508905,1
303318986,1
305366197,1
291420755,1
99241867,1
2256426,1
128170323,1
276223046,1
279652815,1
278785159,1
292271380,1
276100705,1
41778867,1
274800594,1
292347565,1
289747144,1
302895266,1
274725801,1
291435343,1
291398660,1
305679407,1
33041547,1
291412626,1
276163740,1
289583481,1
59301015,1
298277927,1
172682878,1
41011711,1
299432573,1
23065708,1
292275167,1
77963521,1
311110652,1
296421875,1
234465096,1
290447217,1
292346054,1
294857978,1
171998640,1
70459997,1
302924658,1
211997756,1
132414626,1
302723660,1
291436732,1
302824491,1
291477672,1
132410246,1
297852956,1
293789623,1
174668040,1
46601850,1
300215508,1
313413916,1
305411355,1
61753798,1
292347353,1
295845040,1
17477622,1
302732051,1
156612921,1
276233605,1
279723263,1
143352147,1
290801407,1
290104201,1
311158181,1
292286321,1
39992543,1
171633685,1
299516595,1
291384303,1
312980426,1
54152436,1
297421214,1
290410517,1
164681952,1
291398457,1
234698528,1
294940325,1
158106570,1
290841745,1
303314657,1
290053126,1
304814141,1
246583439,1
303321992,1
297852574,1
165094736,1
172678989,1
289535411,1
52208529,1
301999868,1
302920662,1
291375126,1
232561704,1
227560186,1
279644549,1
290210884,1
291416981,1
287336762,1
29047755,1
290008415,1
304037099,1
179777035,1
276250672,1
276302255,1
287344052,1
299526788,1
17703021,1
310437659,1
290103669,1
21985351,1
292682852,1
302060527,1
165082339,1
298096618,1
6777822,1
292461907,1
126884643,1
300134796,1
143681458,1
76761915,1
313322419,1
6461252,1
42877563,1
301019206,1
70997680,1
308751804,1
303352948,1
228161654,1
11871313,1
310833742,1
289785926,1
302175835,1
303338708,1
8301976,1
292681359,1
302926864,1
289766608,1
33598645,1
284842005,1
291505294,1
153950623,1
164928920,1
6454475,1
276512849,1
291391383,1
302667746,1
276808118,1
150068863,1
71341807,1
303391781,1
302701512,1
294907953,1
123718671,1
292266815,1
291426195,1
309679445,1
160537719,1
303687428,1
302742430,1
314762961,1
291436805,1
292478360,1
303595233,1
292271046,1
289962135,1
282320560,1
164892425,1
313326624,1
310220158,1
291589909,1
291402105,1
303321768,1
290087716,1
290454390,1
291416149,1
303467471,1
312274153,1
309221408,1
291439250,1
276299264,1
293861894,1
286459552,1
296673936,1
291428780,1
302812401,1
167103453,1
292263085,1
74204586,1
165099904,1
156623862,1
299490891,1
291505001,1
291429427,1
301560465,1
242543436,1
274935964,1
291403725,1
303661840,1
300023538,1
279645068,1
301751769,1
165081476,1
284056552,1
50543087,1
143683670,1
82499370,1
289538379,1
291800041,1
303320490,1
302076061,1
291376059,1
11722893,1
84873902,1
301021017,1
276310710,1
282318574,1
302148761,1
303338297,1
290008494,1
292470803,1
291390316,1
302984918,1
304048724,1
298277557,1
84599315,1
276512631,1
291435369,1
302745348,1
309631906,1
276150248,1
61751398,1
294838157,1
166590725,1
292463899,1
298437759,1
310825106,1
302079402,1
158098552,1
302766149,1
291435780,1
294934722,1
292464940,1
311123885,1
298047179,1
290054041,1
292276028,1
276111890,1
36994325,1
311144843,1
305679086,1
18580251,1
5120917,1
303788107,1
300928173,1
231897786,1
284055626,1
42898938,1
303975927,1
233048500,1
6460212,1
304976748,1
18504784,1
46131567,1
302920636,1
290009435,1
291387405,1
276606705,1
291799381,1
171838442,1
302720216,1
291398432,1
311247989,1
81804072,1
292479322,1
291436520,1
274808958,1
304871743,1
290453994,1
279653325,1
158693258,1
173824771,1
170424328,1
312925634,1
290082487,1
292347991,1
276308885,1
291424150,1
300153370,1
295354668,1
281052807,1
275718602,1
282320629,1
162454793,1
297444696,1
291380696,1
290127072,1
285013907,1
232601067,1
293237261,1
153886508,1
283175195,1
305450108,1
303718091,1
276605124,1
289775686,1
289543177,1
132653690,1
300926533,1
279656928,1
4161093,1
292284403,1
276234583,1
268922435,1
290091945,1
291306995,1
291629020,1
291428809,1
304745515,1
289533075,1
74141510,1
294936062,1
303389782,1
1129815,1
292346769,1
289581223,1
55860174,1
6564405,1
279721631,1
84092869,1
290055612,1
291425546,1
298683327,1
292348034,1
310111118,1
299389618,1
297445854,1
289747628,1
290091141,1
291412064,1
290800448,1
303814938,1
302352925,1
6459744,1
71479432,1
312275092,1
230819070,1
303389985,1
164028919,1
297139131,1
290829744,1
276606567,1
305450243,1
293789952,1
147889285,1
296886971,1
291402365,1
49539785,1
299092115,1
251757215,1
284313899,1
276111109,1
299395002,1
242192574,1
290203225,1
276310520,1
11900586,1
305142090,1
299567618,1
314666,1
276129941,1
303224635,1
303321830,1
10916120,1
304995442,1
276496089,1
234750918,1
308594885,1
33449735,1
313963468,1
291392816,1
268831971,1
310156010,1
275055975,1
164354051,1
233210466,1
289531158,1
232642752,1
293061024,1
274812389,1
276255668,1
276263708,1
303340732,1
275154320,1
303591352,1
279656916,1
274818066,1
287274822,1
302892187,1
304880038,1
303796387,1
302972974,1
33573070,1
292347672,1
292285290,1
291380231,1
291425921,1
276254861,1
275711450,1
138500930,1
289971597,1
29344289,1
301902013,1
302768454,1
308397196,1
301699603,1
290056468,1
289534301,1
308752341,1
290202800,1
291436006,1
305200615,1
7052618,1
292269753,1
303717601,1
304037263,1
302914369,1
276509899,1
235903623,1
12168072,1
302672871,1
301825937,1
297446603,1
302743885,1
276234415,1
302703243,1
304504985,1
303998413,1
291383392,1
159848081,1
299811303,1
299393184,1
42836501,1
302130092,1
268400899,1
303325444,1
291443643,1
308749291,1
293535221,1
303695728,1
160423356,1
171837620,1
276159928,1
302709391,1
143685731,1
311059778,1
314237,1
274814317,1
276517531,1
50527737,1
310847814,1
302699348,1
303341746,1
17167455,1
9186065,1
302447524,1
290120162,1
276514131,1
224976087,1
164939827,1
302738800,1
310454762,1
276496799,1
302691712,1
296668129,1
8871208,1
61503632,1
290463903,1
290107814,1
284743342,1
297911388,1
292908809,1
293790042,1
299281802,1
291800944,1
303322952,1
304503344,1
33975554,1
39371589,1
289535449,1
303592980,1
295894818,1
133358795,1
276254498,1
291412902,1
292491858,1
17042633,1
5180638,1
291422950,1
287340970,1
6442123,1
302915047,1
290996766,1
301927889,1
279647296,1
303998573,1
302698211,1
291434346,1
16170798,1
290055374,1
70337461,1
287339985,1
70412051,1
301073207,1
71339408,1
304382666,1
56723798,1
289536186,1
292463959,1
300217034,1
291388220,1
291383403,1
291506595,1
287589653,1
291376650,1
290012428,1
303785928,1
309927535,1
301898243,1
300927250,1
32629970,1
289767080,1
304954373,1
290449672,1
32413667,1
276102071,1
153539304,1
310928275,1
2398582,1
310753632,1
298909535,1
301451030,1
292273776,1
302674018,1
191680510,1
165095022,1
308996712,1
274112409,1
276607152,1
301530520,1
143683616,1
274071386,1
276815686,1
291421336,1
302925274,1
289774500,1
297206965,1
157715580,1
305618027,1
24764779,1
302436324,1
290306922,1
295656630,1
299567507,1
39666180,1
298833348,1
291402939,1
298028814,1
290460296,1
1032196,1
290319956,1
291388204,1
279652117,1
274084960,1
294768953,1
301547162,1
276223259,1
290832797,1
305598714,1
304907348,1
290447374,1
279721435,1
130703129,1
9063628,1
292273086,1
146404248,1
292790376,1
292345891,1
302912603,1
292794391,1
284320122,1
11007017,1
291381415,1
292347610,1
301561539,1
293075820,1
305717443,1
303535514,1
290054543,1
284748496,1
291415892,1
290082351,1
170970063,1
172881786,1
152203032,1
172679549,1
299093130,1
148949423,1
276774023,1
292465747,1
42835729,1
159151420,1
296629484,1
42884727,1
302451318,1
304882146,1
297010403,1
291414599,1
284480216,1
275710590,1
24067736,1
302674507,1
298285855,1
291392456,1
230373768,1
312980757,1
285331456,1
291380024,1
297445632,1
276731563,1
289997822,1
289612631,1
159297199,1
171667287,1
276735130,1
303331908,1
303315107,1
303736124,1
279655509,1
302056996,1
301893886,1
284843668,1
284474445,1
292484755,1
62050107,1
302391895,1
302909386,1
303340260,1
289748257,1
291379935,1
302913432,1
291375355,1
154753683,1
296254490,1
291379285,1
290102686,1
304992831,1
292270434,1
291436582,1
303321844,1
142317581,1
287343616,1
302692766,1
161949015,1
170431008,1
284478488,1
301836967,1
234664364,1
303321391,1
162575186,1
228134776,1
291714826,1
303983510,1
298825534,1
311256751,1
292041943,1
291432170,1
296673276,1
276522626,1
295598454,1
276608404,1
291404180,1
302771129,1
300928446,1
29199814,1
302673933,1
276150413,1
292351087,1
6495421,1
291381464,1
313581480,1
163922988,1
294863433,1
311245588,1
279726668,1
302072541,1
42854641,1
290090635,1
294896214,1
305450237,1
59301996,1
297851642,1
302451303,1
302671096,1
305598780,1
170960623,1
297152031,1
296299055,1
291393054,1
108419877,1
301211402,1
274713666,1
149540222,1
192237247,1
311132294,1
289544035,1
279728418,1
313307994,1
291430244,1
295417148,1
292472676,1
313612886,1
289970703,1
274850746,1
282319738,1
282320113,1
279656868,1
291434093,1
299088141,1
297505420,1
291377502,1
304882628,1
257619310,1
275057078,1
292794639,1
170960629,1
303323503,1
275711307,1
292621581,1
292447466,1
302912543,1
299395928,1
74705593,1
56721125,1
276606361,1
144542244,1
297372863,1
275711735,1
290012411,1
296437932,1
78438410,1
289574046,1
302947163,1
274709249,1
174778519,1
296869528,1
292877152,1
302915555,1
159754431,1
42879651,1
234879335,1
292533575,1
298053814,1
291428696,1
302072791,1
152224391,1
146496649,1
126977175,1
291410935,1
311122767,1
289531457,1
293892438,1
39367540,1
290838890,1
291233983,1
302712341,1
311144206,1
291423186,1
290100010,1
291383006,1
287647901,1
293788570,1
311259365,1
6459465,1
308752379,1
291750881,1
274810095,1
274814956,1
169033656,1
302753680,1
299975282,1
137205453,1
290013327,1
292462043,1
156971136,1
291381301,1
279658379,1
291388605,1
291391312,1
292828902,1
248102292,1
309770339,1
298277731,1
10457029,1
303293031,1
300596068,1
12135772,1
171171691,1
41510899,1
8295699,1
292346333,1
313684864,1
276304066,1
276605866,1
42820544,1
309689200,1
303214528,1
304463573,1
301560612,1
289754429,1
302738515,1
304954320,1
42843536,1
292479589,1
290446981,1
292480469,1
298283607,1
303325040,1
40188328,1
6586419,1
122636327,1
23052405,1
276606481,1
347590,1
291412336,1
292393643,1
279723012,1
275711149,1
297234284,1
236016346,1
6876943,1
304363893,1
59134789,1
298126670,1
291381588,1
303316190,1
276129816,1
303318639,1
302945566,1
290399934,1
304385530,1
293900326,1
139357944,1
302783184,1
289724669,1
291373729,1
172454377,1
308395716,1
312509796,1
290626944,1
292270457,1
289559829,1
303216423,1
279721826,1
276501297,1
290447438,1
75633753,1
294923622,1
276105429,1
290093029,1
18522531,1
302765280,1
305366192,1
292370694,1
164497294,1
42821956,1
299043420,1
291413577,1
304995535,1
276615109,1
293790273,1
67767591,1
291424684,1
275057048,1
292881376,1
82955912,1
234683853,1
312274302,1
310210308,1
291379278,1
12006998,1
302922237,1
302910606,1
313631845,1
302068960,1
289728850,1
302759199,1
291391634,1
294935718,1
303999453,1
302381613,1
302889585,1
171781925,1
290447770,1
291399059,1
154014985,1
274714322,1
205866296,1
291391733,1
304963082,1
7075962,1
301952823,1
305615103,1
174853901,1
309644716,1
6612083,1
309891834,1
284313781,1
294847477,1
228176394,1
282321327,1
299491469,1
40712426,1
303975257,1
292351072,1
302740231,1
223093913,1
291952451,1
296196083,1
299567353,1
291799295,1
132776109,1
290840921,1
148539838,1
243017553,1
274809164,1
291380784,1
77066098,1
60814528,1
63493621,1
300926544,1
291416810,1
61272396,1
297127533,1
302921355,1
295621446,1
276329537,1
537623,1
75785319,1
299095714,1
291381667,1
291390602,1
223119594,1
289969194,1
289531490,1
302080707,1
275584781,1
312953070,1
165082209,1
303976602,1
301927820,1
276244373,1
291381671,1
294732033,1
293357463,1
301929947,1
154430785,1
276519436,1
275718109,1
12115947,1
284846023,1
149773270,1
310612185,1
236248599,1
302919939,1
290455063,1
298108123,1
302747713,1
6238318,1
275708748,1
292275195,1
332655,1
309636271,1
294919020,1
292461485,1
276472184,1
295889721,1
302708964,1
291381114,1
304947365,1
289534395,1
274849258,1
299672810,1
275813925,1
279656236,1
297152024,1
289535830,1
297043614,1
274073376,1
308750142,1
275505053,1
303808052,1
304751170,1
302906896,1
292832517,1
289571654,1
292479203,1
291424725,1
298323468,1
290102550,1
249945910,1
303316283,1
143685691,1
274132782,1
7794189,1
295994457,1
275710331,1
298365648,1
304525093,1
302671235,1
292670421,1
302478849,1
274808996,1
290961641,1
276514451,1
55651645,1
276444129,1
233604382,1
304533404,1
276606932,1
297505933,1
7021107,1
292272826,1
302744477,1
275649818,1
290083154,1
276358024,1
304885278,1
314029816,1
301925164,1
298788570,1
291505497,1
301837024,1
294144652,1
301924758,1
291374469,1
303324021,1
290009805,1
292461425,1
42993205,1
234931153,1
303325075,1
313946620,1
223096847,1
313229138,1
275647459,1
224778601,1
302961462,1
290105256,1
291429750,1
276253558,1
289971362,1
302778121,1
165081601,1
171565838,1
235662858,1
302752329,1
304363688,1
4872561,1
302779040,1
298126177,1
132574316,1
279655814,1
275368677,1
310719044,1
302160364,1
275719264,1
301779794,1
299567257,1
311245601,1
276732227,1
274061385,1
291430080,1
292685442,1
170298559,1
292908082,1
290563396,1
158170593,1
290000523,1
292368828,1
310340665,1
276251025,1
310011886,1
233207890,1
165120172,1
301950903,1
291430270,1
282321533,1
11468048,1
236335972,1
305783381,1
304037131,1
303774465,1
779694,1
170554257,1
291389021,1
143689158,1
287337614,1
6836388,1
291590021,1
299975002,1
303998576,1
54176573,1
290571842,1
291390266,1
163021320,1
302131562,1
290090937,1
276615173,1
303795923,1
2558620,1
147524443,1
291591191,1
274836346,1
289533435,1
303783521,1
302806041,1
170411843,1
291391036,1
299095736,1
165075529,1
302814174,1
291387411,1
236259220,1
279721158,1
310330534,1
11351129,1
311078048,1
291435307,1
11694645,1
311773301,1
165054453,1
303402431,1
300183676,1
289970804,1
289703838,1
541585,1
297272565,1
290089898,1
310330781,1
125336313,1
291384909,1
279644604,1
165076125,1
291382134,1
11311155,1
294904732,1
291394276,1
296994450,1
309223972,1
292272875,1
304752141,1
310435899,1
302761715,1
296824729,1
305715288,1
308754100,1
230075724,1
268630634,1
42863518,1
301901862,1
296873761,1
294863276,1
298668803,1
295624340,1
290899796,1
305516568,1
302394198,1
76607290,1
303325675,1
302769998,1
234752909,1
309218732,1
121210602,1
302708042,1
294291134,1
289762105,1
292272898,1
303350946,1
298830645,1
302458983,1
302666129,1
283941990,1
292480917,1
295334639,1
302741090,1
291431233,1
274710585,1
302814431,1
289770010,1
296711199,1
276117635,1
294291169,1
290554222,1
291387034,1
274088405,1
302807864,1
300137771,1
291398680,1
292347525,1
156933294,1
291798830,1
291414982,1
289701096,1
309233099,1
303693723,1
291388939,1
46191841,1
311248742,1
289612314,1
291428177,1
290009493,1
294785366,1
292159929,1
61753195,1
292462114,1
275723847,1
290039939,1
297966314,1
304482210,1
162396526,1
302824925,1
236292608,1
291442186,1
309220732,1
311113491,1
302733849,1
302768296,1
161454360,1
304469714,1
292479423,1
304880668,1
283173591,1
297249667,1
276312899,1
293167048,1
165069307,1
165719946,1
302698083,1
61752373,1
171677520,1
305636712,1
276291869,1
276598534,1
158312974,1
284313891,1
298048340,1
281466197,1
296259306,1
297103599,1
302694281,1
279723517,1
171677525,1
291424334,1
312577496,1
300406320,1
294941936,1
291423075,1
275721559,1
302696919,1
171670665,1
52439000,1
302795672,1
24799842,1
158437738,1
290103795,1
298722217,1
303321119,1
310445503,1
291439224,1
9348154,1
298285622,1
291434340,1
291551906,1
275809181,1
276606949,1
215176593,1
237180622,1
303999019,1
11307077,1
303321770,1
276605784,1
292880002,1
290210882,1
236020312,1
290082302,1
143685933,1
302058077,1
291708982,1
276606814,1
274828772,1
290009567,1
299509838,1
292464919,1
303014262,1
162656934,1
276222313,1
291391078,1
161062088,1
224778275,1
42872587,1
296674141,1
302066720,1
308751703,1
299088636,1
291423736,1
289774700,1
303474687,1
289700840,1
291427027,1
291429582,1
153530741,1
290450423,1
6656917,1
294941291,1
303716520,1
274818841,1
42849807,1
301607504,1
275869681,1
291393140,1
310646725,1
276233939,1
303315550,1
292261218,1
276152461,1
302731272,1
291398440,1
279649273,1
74630839,1
301378693,1
312951563,1
248233925,1
291399753,1
289722950,1
302747852,1
303716788,1
74219014,1
302726184,1
299727819,1
154798588,1
268380343,1
304510489,1
276512682,1
313256010,1
230920409,1
295602933,1
14072650,1
9257969,1
290052960,1
302744857,1
303319748,1
18077387,1
276527169,1
21235731,1
292484446,1
143683544,1
291449548,1
303983458,1
291435467,1
294953502,1
306795327,1
42835607,1
153778089,1
298712917,1
8100540,1
291373705,1
274727162,1
297009821,1
311117750,1
136567200,1
276822651,1
291420827,1
291802332,1
18460828,1
302931220,1
303322903,1
291375550,1
309415032,1
314662330,1
292680696,1
227004494,1
276255801,1
300445210,1
302886050,1
191679096,1
194645526,1
274701465,1
292680760,1
79415142,1
276117766,1
298277912,1
302925118,1
41812059,1
299791567,1
302738460,1
279721613,1
276519161,1
276218462,1
308745323,1
302908692,1
2162473,1
289728659,1
290572085,1
282320711,1
231775686,1
291385304,1
302667143,1
289502345,1
303888848,1
160926702,1
291403929,1
234650003,1
32580325,1
155771332,1
294904641,1
302906605,1
298277776,1
311117237,1
298130559,1
291403879,1
291425829,1
54751784,1
298364064,1
291410804,1
291427703,1
292346289,1
76527839,1
300137280,1
291150072,1
304002140,1
305454025,1
303381843,1
289762798,1
291434090,1
303977379,1
276363533,1
153280866,1
8063529,1
274701962,1
284321743,1
302707959,1
291410706,1
309204575,1
304381170,1
312491186,1
292670464,1
107666605,1
298096533,1
291081543,1
174766918,1
42857633,1
289545510,1
282320502,1
191678901,1
290701828,1
298663909,1
305439072,1
291382453,1
76608319,1
300134929,1
68834807,1
148921569,1
274116166,1
291378805,1
309205979,1
303322435,1
290434178,1
302700847,1
145895010,1
291392871,1
275720054,1
313716750,1
290093715,1
304075620,1
298722289,1
290447290,1
304355779,1
303977329,1
303325315,1
303359818,1
59305299,1
292325911,1
